id,return
1,0.03684449173091542
2,0.07980432002547433
3,0.0803418908461544
4,0.08746395535389118
5,0.07149610625294978
6,0.04905780581325647
7,0.049928704938505764
8,0.06518417405341159
9,0.06497087641544264
10,0.06515134822588875
11,0.00887631583124504
12,0.025896797403000438
13,0.06032281279181895
14,0.08482542682838767
15,0.08601132256694344
16,0.05383278118954182
17,0.07768591764895749
18,0.06215568187891041
19,0.049418996619265076
20,0.06177863125155403
21,0.083354687180623
22,0.06301443037970511
23,0.05239617047014411
24,0.09029916446073427
25,0.08803997656498508
26,0.07519555680198176
27,0.07311073171673454
28,0.03444629071290928
29,0.08721320620728967
30,0.07385027284626
31,0.04181747315717432
32,0.08118773716428063
33,0.042776176548984246
34,0.07229515993025304
35,0.06400734594493152
36,0.09331463474873614
37,0.08814478739544951
38,0.05891404689306068
39,0.07395510079724454
40,0.08332535541303265
41,0.04633489290721515
42,0.06228346797861306
43,0.051928144087808104
44,0.1234103969272069
45,0.06302892394506587
46,0.0771594653008214
47,0.08325375633148857
48,0.01631362665211178
49,0.08584798004233996
50,0.03834246390546037
51,0.08239742856056731
52,0.1012282394723889
53,0.09975176861278312
54,0.08969840089074088
55,0.03953017181844398
56,0.06781528628307099
57,0.06847324352396456
58,0.06672256182029779
59,0.07340431600664266
60,0.07605718952538565
61,0.047208066771640134
62,0.07088584753854255
63,0.0446679561213883
64,0.06651915397487906
65,0.02436512138914315
66,0.04538140250783629
67,0.05457757311156408
68,0.06759475019112893
69,0.09363623929839227
70,0.06580515443168222
71,0.07552705932987624
72,0.08874418455697874
73,0.04294186839897263
74,0.06736667803504082
75,0.06822761023275925
76,0.08455637326199295
77,0.03587639512977958
78,0.08920170610611633
79,0.08156661844569513
80,0.07442119106945944
81,0.06591840915039304
82,0.057713305622871136
83,0.07785556634150792
84,0.047306682084019336
85,0.04526700800179251
86,0.09302349668259469
87,0.055326294629155726
88,0.07454083127122901
89,0.0349063767749378
90,0.06338849545651071
91,0.053704868690604535
92,0.09105419745322108
93,0.09533316213557219
94,0.07853355463813871
95,0.09160302197308257
96,0.11748223562854188
97,0.08234546791735164
98,0.07138756934274726
99,0.07920995337708048
100,0.03579138784329006
101,0.06172163880669457
102,0.062128570550083584
103,0.05306416070539255
104,0.08400999132726072
105,0.07109451161058411
106,0.09662185120990552
107,0.08535238782312149
108,0.09230957152477925
109,0.054173831294409336
110,0.06531187378293657
111,0.07155293396335605
112,0.02750964134690337
113,0.07961081541721082
114,0.0414939904089926
115,0.08364717559960111
116,0.05706638143635212
117,0.07263404179234412
118,0.06081211667555264
119,0.07999722847982449
120,0.03474643685719192
121,0.06099183006862319
122,0.12226522772353166
123,0.08898649273412484
124,0.06815990252925896
125,0.06372853824909752
126,0.05002359956800895
127,0.0698683184162272
128,0.04564308233961567
129,0.06525880276781715
130,0.07508867696015242
131,0.08447145323931204
132,0.061905975552186465
133,0.06455720646796426
134,0.069110245472773
135,0.05922172417291938
136,0.039650428536529336
137,0.07731213134689119
138,0.06613522811853967
139,0.07597824657955199
140,0.07436185311610854
141,0.06792610097018903
142,0.061979774401902166
143,0.07612152162960983
144,0.07511757227410687
145,0.09263866637974383
146,0.058858355509940896
147,0.09451027493495134
148,0.12029524921459567
149,0.10958087911398495
150,0.09496421241303077
151,0.05351262800191359
152,0.06175305333121939
153,0.048155588345559774
154,0.06052356836723005
155,0.08229606389826305
156,0.08316513150287319
157,0.0864704661331559
158,0.12450357390281974
159,0.07384322445067815
160,0.08139038349594774
161,0.03054384852759995
162,0.0646364556664989
163,0.040516768216353416
164,0.06935317860995482
165,0.038174986133830746
166,0.06045689865103521
167,0.047056326046313046
168,0.05783735264790257
169,0.07409426600438129
170,0.09574280753298403
171,0.057548213533404446
172,0.06837518092798733
173,0.07800258322923659
174,0.05440665217823826
175,0.02297782655915004
176,0.0644979420247922
177,0.0633352814037953
178,0.059815061990285745
179,0.06927049743991276
180,0.006112701008910371
181,0.03346028981049143
182,0.025623277498899366
183,0.06924362009784302
184,0.05992859442993881
185,0.04671122454779919
186,0.0551115334698804
187,0.07576406732916219
188,0.0678130261348997
189,0.06680320117185667
190,0.11448882663039894
191,0.08320989025667602
192,0.07040440398265568
193,0.06748847692560611
194,0.050225413434439314
195,0.07116573100009083
196,0.061948156707531066
197,0.05900515379974314
198,0.09346860090875042
199,0.0609043964880116
200,0.07575220556821094
201,0.06022845053392922
202,0.058159082978975984
203,0.05270619624475392
204,0.06792112279035978
205,0.06161722777079026
206,0.036605785542157765
207,0.05834998394910862
208,0.08751764693919428
209,0.07697241627157636
210,0.04780381358109542
211,0.08116405793965864
212,0.08733566886591371
213,0.08192410936765926
214,0.06431640690075291
215,0.05713991607524216
216,0.09096631755068696
217,0.06523855350557373
218,0.05996078529361437
219,0.07362153568815932
220,0.07043779491848978
221,0.045891616079724695
222,0.08842102265964469
223,0.07479704343059934
224,0.07392452802756155
225,0.06674616461254379
226,0.09090198838894503
227,-0.005055919387793928
228,0.036876977499117114
229,0.0996916748092116
230,0.025369332478549556
231,0.06731046794238349
232,0.06268243272176521
233,0.06088681524913975
234,0.07868079621552004
235,0.07760104684429026
236,0.04824647478201616
237,0.06595271980064155
238,0.07140447069693323
239,0.058376492187175444
240,0.0384640378463339
241,0.0574734447731573
242,0.021483018717451507
243,0.07597027729193728
244,0.0750079725194257
245,0.06711850982985768
246,0.10107225666521202
247,0.04582691122274829
248,0.09552866805357851
249,0.09342121912569024
250,0.058099473750823805
251,0.0664330156541788
252,0.08399182925525972
253,0.0495836329905992
254,0.014025744962508302
255,0.04542822313283823
256,0.07706907951387976
257,0.06316175203194385
258,0.030156808902673138
259,0.07136067789885425
260,0.08116362700144952
261,0.04929655893275209
262,0.043927954652969614
263,0.07792102138322932
264,0.04052728578107567
265,0.06652262218193306
266,0.06478826972307017
267,0.04846364715340634
268,0.064045543889105
269,0.0489831313998903
270,0.06748006722459499
271,0.09207137628238282
272,0.07344644800343181
273,0.0717842288162589
274,0.03405652806578674
275,0.07469489366952375
276,0.05232307452102791
277,0.07927832665462509
278,0.07742810133304623
279,0.07754289097575295
280,0.056651768644016
281,0.07799635961089857
282,0.101520884536209
283,0.03307256412645465
284,0.10310741898792886
285,0.057915165054172046
286,0.07332661282110875
287,0.09273949079967325
288,0.06150109500575285
289,0.06493605160910221
290,0.032048586959212866
291,0.08969232991897336
292,0.08730846806857917
293,0.06772868869841497
294,0.057079746671651055
295,0.04239406977376392
296,0.06549006892333464
297,0.09095464351722926
298,0.03950581588939395
299,0.08518940622185411
300,0.05839695484626217
301,0.06169647033126191
302,0.0444039612219691
303,0.060360558135327924
304,0.03397940609596306
305,0.03628499617604897
306,0.055325623408044144
307,0.06774561443256077
308,0.04939029890931712
309,0.05635586265924841
310,0.06387549135219261
311,0.09765280370515672
312,0.07680134432040653
313,0.0803055025328363
314,0.10690026395478469
315,0.0453321156577462
316,0.03689875184506297
317,0.061762363612478666
318,0.029162662550245688
319,0.04940427912090817
320,0.06269179223372179
321,0.028001022028470324
322,0.0900737692937259
323,0.058053649457186385
324,0.04331051941152575
325,0.0659531232267061
326,0.05708189973102806
327,0.07789678160621927
328,0.0659683607976631
329,0.02364562400957526
330,0.08548577444616479
331,0.055916803103203794
332,0.03861681544935047
333,0.07969957594185795
334,0.059575974553661926
335,0.06910088224222877
336,0.051832484298110604
337,0.04551424844070695
338,0.09369533964302201
339,0.07270425599518626
340,0.05341645103123138
341,0.10297708199420841
342,0.0811836602629481
343,0.05681763348809721
344,0.08148237077456866
345,0.0756873378207179
346,0.08683519278770646
347,0.03073165211599127
348,0.07200835176893339
349,0.07246129041332816
350,0.07962107670422514
351,0.08439790832734051
352,0.03732149397397633
353,0.09822665543761211
354,0.043075014711935644
355,0.058635531223858894
356,0.07144854046895466
357,0.07427532961250938
358,0.09491950800103721
359,0.08105514878734388
360,0.04957109668066151
361,0.0738721418439705
362,0.07048006316885447
363,0.08568870783805949
364,0.07585535050509096
365,0.0720948800610186
366,0.07669241266066118
367,0.07850538655409744
368,0.08811009236115064
369,0.051015293111355664
370,0.09211779667521691
371,0.06963790371373157
372,0.09452387216431335
373,0.06133530116018937
374,0.0885125266929645
375,0.07056812569201476
376,0.08590453526989306
377,0.06509004272301144
378,0.051241991710309076
379,0.07590214372570658
380,0.04699167344479127
381,0.03483614943875457
382,0.07738400592540007
383,0.057342703799760475
384,0.09526868233487606
385,0.0726225216871752
386,0.06105361002708731
387,0.0817571706445821
388,0.07676363438439449
389,0.030676986854027977
390,0.10516372439892718
391,0.06028475270743705
392,0.02846902133067042
393,0.06274467057026589
394,0.040929164926051254
395,0.03699885752124965
396,0.0403191365041784
397,0.04569278520025799
398,0.08543076118461146
399,0.066356980961916
400,0.06390694191094282
401,0.04688348962607991
402,0.044338774963943006
403,0.06968245584848054
404,0.08110861641027922
405,0.08638547414460662
406,0.06314320678524554
407,0.06416328382180225
408,0.04495585783342326
409,0.04388472948829003
410,0.10926709564464376
411,0.04296379024715824
412,0.0971266686270531
413,0.04062295359071433
414,0.044245993198364975
415,0.06546485250952694
416,0.08388749763905956
417,0.05293241992078768
418,0.04526005984197479
419,0.05356928420311968
420,0.059818483087469065
421,0.06269244701571841
422,0.09943177017923732
423,0.10385386191654034
424,0.05192900854230187
425,0.09471481483685507
426,0.07123027769061663
427,0.06504746616401302
428,0.06503357527354403
429,0.03154773262594279
430,0.08645423824606135
431,0.05493175093234415
432,0.04208139340105621
433,0.10163764496507044
434,0.04839111716704947
435,0.08426402086694784
436,0.10417766904781933
437,0.054826008409707416
438,0.0763601034274366
439,0.07030964689005392
440,0.06861647558098438
441,0.04772763551979553
442,0.043369030277882636
443,0.05864596461537852
444,0.06753029218190498
445,0.08480206239632393
446,0.06007212006841156
447,0.08106211674250341
448,0.07469027355365698
449,0.07520579674700967
450,0.07740743117234405
451,0.08162774423845276
452,0.05763398860936553
453,0.07732176982649319
454,0.07384588140527493
455,0.05880249775516022
456,-0.0007702490093026704
457,0.06467070009870657
458,0.06233662233352488
459,0.056802391957437415
460,0.043219042236013916
461,0.09059306681685975
462,0.0771744266677663
463,0.11497929510680338
464,0.0641172484843322
465,0.0659729644608249
466,0.08079441140959043
467,0.03807886118193382
